customer_id,variable,mean_attribution,mean_abs_attribution
cust_0011,dtc_advertising,28.120878053359554,28.120878053359554
cust_0011,samples,54.44370932489101,54.44370932489101
cust_0011,peer_programs,9.028322569417021,9.028322569417021
cust_0011,digital_impressions,1.781881290658892,1.781881290658892
cust_0011,conference,0.0,0.0
cust_0011,market_index,0.0,0.0
cust_0011,seasonality,0.0,0.0
cust_0011,specialty,8.556359861461068,8.556359861461068
cust_0012,rep_visits,122.13653532769283,122.13653532769283
cust_0012,dtc_advertising,47.29047137521689,47.29047137521689
cust_0012,samples,79.84784276598785,79.84784276598785
cust_0012,peer_programs,15.063761739958567,15.063761739958567
cust_0012,digital_impressions,2.676257712399612,2.676257712399612
cust_0012,conference,0.0,0.0
cust_0012,market_index,0.0,0.0
cust_0012,seasonality,0.0,0.0
cust_0012,specialty,16.226831219358395,16.226831219358395
cust_0013,rep_visits,179.89890974399793,179.89890974399793
cust_0013,dtc_advertising,29.09766402334723,29.09766402334723
cust_0013,samples,118.20857558184,118.20857558184
cust_0013,peer_programs,10.723639542480717,10.723639542480717
cust_0013,digital_impressions,2.8629620946613934,2.8629620946613934
cust_0013,conference,0.0,0.0
cust_0013,market_index,0.0,0.0
cust_0013,seasonality,0.0,0.0
cust_0013,specialty,15.3876944965022,15.3876944965022
cust_0014,rep_visits,339.8880644985517,339.8880644985517
cust_0014,dtc_advertising,101.46361532841907,101.46361532841907
cust_0014,samples,241.02374320147035,241.02374320147035
cust_0014,peer_programs,33.884323985490035,33.884323985490035
cust_0014,digital_impressions,5.303313329573924,5.303313329573924
cust_0014,conference,0.0,0.0
cust_0014,market_index,0.0,0.0
cust_0014,seasonality,0.0,0.0
cust_0014,specialty,20.743610381470717,20.743610381470717
cust_0015,rep_visits,121.34215071075336,121.34215071075336
cust_0015,dtc_advertising,58.60093972533049,58.60093972533049
cust_0015,samples,94.37051129239515,94.37051129239515
cust_0015,peer_programs,17.97231054080505,17.97231054080505
cust_0015,digital_impressions,3.5651660748195457,3.5651660748195457
cust_0015,conference,0.0,0.0
cust_0015,market_index,0.0,0.0
cust_0015,seasonality,0.0,0.0
cust_0015,specialty,8.815797888957414,8.815797888957414
cust_0016,rep_visits,59.14977812727856,59.14977812727856
cust_0016,dtc_advertising,36.74042438091679,36.74042438091679
cust_0016,samples,45.970567140817884,45.970567140817884
cust_0016,peer_programs,9.001456705500868,9.001456705500868
cust_0016,digital_impressions,1.7922169849059182,1.7922169849059182
cust_0016,conference,0.0,0.0
cust_0016,market_index,0.0,0.0
cust_0016,seasonality,0.0,0.0
cust_0016,specialty,6.903737182707374,6.903737182707374
cust_0017,rep_visits,304.0959159147645,304.0959159147645
cust_0017,dtc_advertising,113.27960203846224,113.27960203846224
cust_0017,samples,241.6705715190117,241.6705715190117
cust_0017,peer_programs,33.7247247210232,33.7247247210232
cust_0017,digital_impressions,4.912992022153495,4.912992022153495
cust_0017,conference,0.0,0.0
cust_0017,market_index,0.0,0.0
cust_0017,seasonality,0.0,0.0
cust_0017,specialty,22.350553789283126,22.350553789283126
cust_0018,rep_visits,179.20523528985592,179.20523528985592
cust_0018,dtc_advertising,59.078847753355944,59.078847753355944
cust_0018,samples,104.1384456726368,104.1384456726368
cust_0018,peer_programs,16.536671695942776,16.536671695942776
cust_0018,digital_impressions,3.0806672112909017,3.0806672112909017
cust_0018,conference,0.0,0.0
cust_0018,market_index,0.0,0.0
cust_0018,seasonality,0.0,0.0
cust_0018,specialty,13.64108998531264,13.64108998531264
cust_0019,rep_visits,241.88935903719013,241.88935903719013
cust_0019,dtc_advertising,119.31214807066213,119.31214807066213
cust_0019,samples,166.36095512118652,166.36095512118652
cust_0019,peer_programs,19.542504259766574,19.542504259766574
cust_0019,digital_impressions,4.610259723757262,4.610259723757262
cust_0019,conference,0.0,0.0
cust_0019,market_index,0.0,0.0
cust_0019,seasonality,0.0,0.0
cust_0019,specialty,15.083780034114064,15.083780034114064
cust_0020,rep_visits,25.350659514358462,25.350659514358462
cust_0020,dtc_advertising,10.854722573929166,10.854722573929166
cust_0020,samples,13.625972782473376,13.625972782473376
cust_0020,peer_programs,3.037274645553026,3.037274645553026
cust_0020,digital_impressions,0.6783701419258416,0.6783701419258416
cust_0020,conference,0.0,0.0
cust_0020,market_index,0.0,0.0
cust_0020,seasonality,0.0,0.0
cust_0020,specialty,3.2731525727016897,3.2731525727016897
cust_0021,rep_visits,32.98411533446162,32.98411533446162
cust_0021,dtc_advertising,36.487855998847344,36.487855998847344
cust_0021,samples,71.32681832554907,71.32681832554907
cust_0021,peer_programs,7.767199384085079,7.767199384085079
cust_0021,digital_impressions,2.387994255028127,2.387994255028127
cust_0021,conference,0.0,0.0
cust_0021,market_index,0.0,0.0
cust_0021,seasonality,0.0,0.0
cust_0021,specialty,5.922203154594637,5.922203154594637
cust_0022,rep_visits,83.52046884876296,83.52046884876296
cust_0022,dtc_advertising,34.16145221954298,34.16145221954298
cust_0022,samples,91.41551504932256,91.41551504932256
cust_0022,peer_programs,11.145341603581667,11.145341603581667
cust_0022,digital_impressions,2.5081628803108225,2.5081628803108225
cust_0022,conference,0.0,0.0
cust_0022,market_index,0.0,0.0
cust_0022,seasonality,0.0,0.0
cust_0022,specialty,11.460644687699869,11.460644687699869
cust_0023,rep_visits,225.3610553622117,225.3610553622117
cust_0023,dtc_advertising,82.92476461159225,82.92476461159225
cust_0023,samples,131.4934511879184,131.4934511879184
cust_0023,peer_programs,20.386040277578758,20.386040277578758
cust_0023,digital_impressions,4.314829196717172,4.314829196717172
cust_0023,conference,0.0,0.0
cust_0023,market_index,0.0,0.0
cust_0023,seasonality,0.0,0.0
cust_0023,specialty,15.483215328453708,15.483215328453708
cust_0024,rep_visits,221.67038196869225,221.67038196869225
cust_0024,dtc_advertising,39.80846083725862,39.80846083725862
cust_0024,samples,123.1896472458863,123.1896472458863
cust_0024,peer_programs,26.571421656730852,26.571421656730852
cust_0024,digital_impressions,3.5895753641800505,3.5895753641800505
cust_0024,conference,0.0,0.0
cust_0024,market_index,0.0,0.0
cust_0024,seasonality,0.0,0.0
cust_0024,specialty,20.763379962663876,20.763379962663876
cust_0025,rep_visits,309.88837007691495,309.88837007691495
cust_0025,dtc_advertising,121.36217512946317,121.36217512946317
cust_0025,samples,253.69185473573296,253.69185473573296
cust_0025,peer_programs,32.890889908410344,32.890889908410344
cust_0025,digital_impressions,5.8996024876093855,5.8996024876093855
cust_0025,conference,0.0,0.0
cust_0025,market_index,0.0,0.0
cust_0025,seasonality,0.0,0.0
cust_0025,specialty,25.54683316686802,25.54683316686802
cust_0026,rep_visits,145.5496467279629,145.5496467279629
cust_0026,dtc_advertising,34.60916911074763,34.60916911074763
cust_0026,samples,166.4234689312797,166.4234689312797
cust_0026,peer_programs,16.88897644577548,16.88897644577548
cust_0026,digital_impressions,4.373599761507832,4.373599761507832
cust_0026,conference,0.0,0.0
cust_0026,market_index,0.0,0.0
cust_0026,seasonality,0.0,0.0
cust_0026,specialty,19.389209944565927,19.389209944565927
cust_0027,rep_visits,60.8107300138608,60.8107300138608
cust_0027,dtc_advertising,32.31585028673712,32.31585028673712
cust_0027,samples,53.24981066854117,53.24981066854117
cust_0027,peer_programs,6.554960366644254,6.554960366644254
cust_0027,digital_impressions,1.92681498538285,1.92681498538285
cust_0027,conference,0.0,0.0
cust_0027,market_index,0.0,0.0
cust_0027,seasonality,0.0,0.0
cust_0027,specialty,10.529009821650412,10.529009821650412
cust_0028,rep_visits,134.746816371578,134.746816371578
cust_0028,dtc_advertising,54.63067087131649,54.63067087131649
cust_0028,samples,90.11555745208231,90.11555745208231
cust_0028,peer_programs,13.235309807841995,13.235309807841995
cust_0028,digital_impressions,3.1418341178862925,3.1418341178862925
cust_0028,conference,0.0,0.0
cust_0028,market_index,0.0,0.0
cust_0028,seasonality,0.0,0.0
cust_0028,specialty,8.189025709047355,8.189025709047355
cust_0029,rep_visits,310.35950351293945,310.35950351293945
cust_0029,dtc_advertising,95.95860881196371,95.95860881196371
cust_0029,samples,83.66580310513497,83.66580310513497
cust_0029,peer_programs,18.607237103507288,18.607237103507288
cust_0029,digital_impressions,4.175176950704761,4.175176950704761
cust_0029,conference,0.0,0.0
cust_0029,market_index,0.0,0.0
cust_0029,seasonality,0.0,0.0
cust_0029,specialty,8.116588739739111,8.116588739739111
cust_0030,rep_visits,179.97004218149596,179.97004218149596
cust_0030,dtc_advertising,41.912877838733635,41.912877838733635
cust_0030,samples,63.32424134839659,63.32424134839659
cust_0030,peer_programs,15.76842347649272,15.76842347649272
cust_0030,digital_impressions,2.7565123491071115,2.7565123491071115
cust_0030,conference,0.0,0.0
cust_0030,market_index,0.0,0.0
cust_0030,seasonality,0.0,0.0
cust_0030,specialty,14.788467903223518,14.788467903223518
cust_0031,rep_visits,92.53662595759369,92.53662595759369
cust_0031,dtc_advertising,28.438764146097313,28.438764146097313
cust_0031,samples,59.854393860277064,59.854393860277064
cust_0031,peer_programs,6.6063257618336895,6.6063257618336895
cust_0031,digital_impressions,1.9775533053981127,1.9775533053981127
cust_0031,conference,0.0,0.0
cust_0031,market_index,0.0,0.0
cust_0031,seasonality,0.0,0.0
cust_0031,specialty,7.833927577849631,7.833927577849631
cust_0032,rep_visits,172.87638865872086,172.87638865872086
cust_0032,dtc_advertising,79.33295600183267,79.33295600183267
cust_0032,samples,168.84008903799287,168.84008903799287
cust_0032,peer_programs,27.387604156731616,27.387604156731616
cust_0032,digital_impressions,4.435571559358247,4.435571559358247
cust_0032,conference,0.0,0.0
cust_0032,market_index,0.0,0.0
cust_0032,seasonality,0.0,0.0
cust_0032,specialty,28.21592270948228,28.21592270948228
cust_0033,rep_visits,203.44028464442437,203.44028464442437
cust_0033,dtc_advertising,58.31328261271791,58.31328261271791
cust_0033,samples,168.2074839478274,168.2074839478274
cust_0033,peer_programs,17.59554182240345,17.59554182240345
cust_0033,digital_impressions,4.355210448153697,4.355210448153697
cust_0033,conference,0.0,0.0
cust_0033,market_index,0.0,0.0
cust_0033,seasonality,0.0,0.0
cust_0033,specialty,17.39315365052773,17.39315365052773
cust_0034,rep_visits,170.94452153437976,170.94452153437976
cust_0034,dtc_advertising,54.021776207861166,54.021776207861166
cust_0034,samples,202.91274061098179,202.91274061098179
cust_0034,peer_programs,22.830679548837516,22.830679548837516
cust_0034,digital_impressions,4.261968594806151,4.261968594806151
cust_0034,conference,0.0,0.0
cust_0034,market_index,0.0,0.0
cust_0034,seasonality,0.0,0.0
cust_0034,specialty,21.5064220730811,21.5064220730811
cust_0035,rep_visits,268.68231235634613,268.68231235634613
cust_0035,dtc_advertising,56.54327466341212,56.54327466341212
cust_0035,samples,155.29051756125398,155.29051756125398
cust_0035,peer_programs,24.93584843415906,24.93584843415906
cust_0035,digital_impressions,4.009131322674025,4.009131322674025
cust_0035,conference,0.0,0.0
cust_0035,market_index,0.0,0.0
cust_0035,seasonality,0.0,0.0
cust_0035,specialty,16.625471652580522,16.625471652580522
cust_0036,rep_visits,242.8965299537587,242.8965299537587
cust_0036,dtc_advertising,57.51875535444997,57.51875535444997
cust_0036,samples,168.2705714154703,168.2705714154703
cust_0036,peer_programs,19.875657811401084,19.875657811401084
cust_0036,digital_impressions,4.211058550265757,4.211058550265757
cust_0036,conference,0.0,0.0
cust_0036,market_index,0.0,0.0
cust_0036,seasonality,0.0,0.0
cust_0036,specialty,19.62676656717681,19.62676656717681
cust_0037,rep_visits,14.281610025654945,14.281610025654945
cust_0037,dtc_advertising,8.430272845296491,8.430272845296491
cust_0037,samples,15.976433045104633,15.976433045104633
cust_0037,peer_programs,2.2335936238267684,2.2335936238267684
cust_0037,digital_impressions,0.625912198484844,0.625912198484844
cust_0037,conference,0.0,0.0
cust_0037,market_index,0.0,0.0
cust_0037,seasonality,0.0,0.0
cust_0037,specialty,1.4740633789411943,1.4740633789411943
cust_0038,rep_visits,40.49444255536759,40.49444255536759
cust_0038,dtc_advertising,27.214830288804045,27.214830288804045
cust_0038,samples,30.79092810823099,30.79092810823099
cust_0038,peer_programs,7.886369547856867,7.886369547856867
cust_0038,digital_impressions,2.1377598240293043,2.1377598240293043
cust_0038,conference,0.0,0.0
cust_0038,market_index,0.0,0.0
cust_0038,seasonality,0.0,0.0
cust_0038,specialty,7.504276936996773,7.504276936996773
cust_0039,rep_visits,284.5782906659306,284.5782906659306
cust_0039,dtc_advertising,51.51463630844968,51.51463630844968
cust_0039,samples,147.99051263890058,147.99051263890058
cust_0039,peer_programs,19.832070677056098,19.832070677056098
cust_0039,digital_impressions,3.7503482164558597,3.7503482164558597
cust_0039,conference,0.0,0.0
cust_0039,market_index,0.0,0.0
cust_0039,seasonality,0.0,0.0
cust_0039,specialty,17.895932612179323,17.895932612179323
cust_0040,rep_visits,336.7682670709103,336.7682670709103
cust_0040,dtc_advertising,78.51287584499757,78.51287584499757
cust_0040,samples,229.47798101465548,229.47798101465548
cust_0040,peer_programs,24.862364610781874,24.862364610781874
cust_0040,digital_impressions,4.711088656643815,4.711088656643815
cust_0040,conference,0.0,0.0
cust_0040,market_index,0.0,0.0
cust_0040,seasonality,0.0,0.0
cust_0040,specialty,24.57680014665107,24.57680014665107
cust_0041,rep_visits,212.49540492922543,212.49540492922543
cust_0041,dtc_advertising,53.09282273926799,53.09282273926799
cust_0041,samples,109.27888138424542,109.27888138424542
cust_0041,peer_programs,15.131197600480837,15.131197600480837
cust_0041,digital_impressions,3.125857360330101,3.125857360330101
cust_0041,conference,0.0,0.0
cust_0041,market_index,0.0,0.0
cust_0041,seasonality,0.0,0.0
cust_0041,specialty,14.42837122557555,14.42837122557555
cust_0042,rep_visits,78.12800600808318,78.12800600808318
cust_0042,dtc_advertising,46.13975810359459,46.13975810359459
cust_0042,samples,69.77154186396409,69.77154186396409
cust_0042,peer_programs,16.791218156929677,16.791218156929677
cust_0042,digital_impressions,3.045132292111976,3.045132292111976
cust_0042,conference,0.0,0.0
cust_0042,market_index,0.0,0.0
cust_0042,seasonality,0.0,0.0
cust_0042,specialty,10.06990483652485,10.06990483652485
cust_0043,rep_visits,145.5029266132325,145.5029266132325
cust_0043,dtc_advertising,56.43585848191657,56.43585848191657
cust_0043,samples,117.54617691551458,117.54617691551458
cust_0043,peer_programs,15.020993601172242,15.020993601172242
cust_0043,digital_impressions,3.2559761251209833,3.2559761251209833
cust_0043,conference,0.0,0.0
cust_0043,market_index,0.0,0.0
cust_0043,seasonality,0.0,0.0
cust_0043,specialty,16.96358021532869,16.96358021532869
cust_0044,rep_visits,294.1140254929441,294.1140254929441
cust_0044,dtc_advertising,71.7085415481582,71.7085415481582
cust_0044,samples,202.6328459048599,202.6328459048599
cust_0044,peer_programs,26.7225251194287,26.7225251194287
cust_0044,digital_impressions,5.2234988203281105,5.2234988203281105
cust_0044,conference,0.0,0.0
cust_0044,market_index,0.0,0.0
cust_0044,seasonality,0.0,0.0
cust_0044,specialty,22.957455803405946,22.957455803405946
cust_0045,rep_visits,259.6830827678366,259.6830827678366
cust_0045,dtc_advertising,122.0586548360994,122.0586548360994
cust_0045,samples,186.66740514713462,186.66740514713462
cust_0045,peer_programs,23.585867262992217,23.585867262992217
cust_0045,digital_impressions,4.084813840665976,4.084813840665976
cust_0045,conference,0.0,0.0
cust_0045,market_index,0.0,0.0
cust_0045,seasonality,0.0,0.0
cust_0045,specialty,17.679937699939522,17.679937699939522
cust_0046,rep_visits,281.1327648065578,281.1327648065578
cust_0046,dtc_advertising,49.17574831143598,49.17574831143598
cust_0046,samples,171.93505318185296,171.93505318185296
cust_0046,peer_programs,21.755323457593654,21.755323457593654
cust_0046,digital_impressions,3.7229836264742864,3.7229836264742864
cust_0046,conference,0.0,0.0
cust_0046,market_index,0.0,0.0
cust_0046,seasonality,0.0,0.0
cust_0046,specialty,15.569444340246456,15.569444340246456
cust_0047,rep_visits,208.2938540299139,208.2938540299139
cust_0047,dtc_advertising,53.40408656068247,53.40408656068247
cust_0047,samples,160.14947069018848,160.14947069018848
cust_0047,peer_programs,19.153086564217187,19.153086564217187
cust_0047,digital_impressions,4.182214059262922,4.182214059262922
cust_0047,conference,0.0,0.0
cust_0047,market_index,0.0,0.0
cust_0047,seasonality,0.0,0.0
cust_0047,specialty,19.63591708047629,19.63591708047629
cust_0048,rep_visits,461.5442893405045,461.5442893405045
cust_0048,dtc_advertising,99.17049143932756,99.17049143932756
cust_0048,samples,363.3416455432796,363.3416455432796
cust_0048,peer_programs,46.90420572337642,46.90420572337642
cust_0048,digital_impressions,6.595768155201656,6.595768155201656
cust_0048,conference,0.0,0.0
cust_0048,market_index,0.0,0.0
cust_0048,seasonality,0.0,0.0
cust_0048,specialty,32.649996213273994,32.649996213273994
cust_0049,rep_visits,142.10262097255494,142.10262097255494
cust_0049,dtc_advertising,78.1703441937543,78.1703441937543
cust_0049,samples,171.05630599225034,171.05630599225034
cust_0049,peer_programs,16.942660101241486,16.942660101241486
cust_0049,digital_impressions,4.616420166350098,4.616420166350098
cust_0049,conference,0.0,0.0
cust_0049,market_index,0.0,0.0
cust_0049,seasonality,0.0,0.0
cust_0049,specialty,18.57149027668006,18.57149027668006
cust_0050,rep_visits,407.76252560757973,407.76252560757973
cust_0050,dtc_advertising,159.14065987939338,159.14065987939338
cust_0050,samples,296.43737115453,296.43737115453
cust_0050,peer_programs,50.5635566848752,50.5635566848752
cust_0050,digital_impressions,7.035047974815146,7.035047974815146
cust_0050,conference,0.0,0.0
cust_0050,market_index,0.0,0.0
cust_0050,seasonality,0.0,0.0
cust_0050,specialty,29.89063029353738,29.89063029353738
cust_0051,rep_visits,238.21588571605128,238.21588571605128
cust_0051,dtc_advertising,43.19542481809281,43.19542481809281
cust_0051,samples,61.024655591559934,61.024655591559934
cust_0051,peer_programs,15.84684436234643,15.84684436234643
cust_0051,digital_impressions,3.2764861250251687,3.2764861250251687
cust_0051,conference,0.0,0.0
cust_0051,market_index,0.0,0.0
cust_0051,seasonality,0.0,0.0
cust_0051,specialty,16.549857287409697,16.549857287409697
cust_0052,rep_visits,27.981072003221136,27.981072003221136
cust_0052,dtc_advertising,6.269048260099748,6.269048260099748
cust_0052,samples,11.359606064033663,11.359606064033663
cust_0052,peer_programs,2.075896821013318,2.075896821013318
cust_0052,digital_impressions,0.7844522374015015,0.7844522374015015
cust_0052,conference,0.0,0.0
cust_0052,market_index,0.0,0.0
cust_0052,seasonality,0.0,0.0
cust_0052,specialty,2.075332656772112,2.075332656772112
cust_0053,rep_visits,161.3103147928556,161.3103147928556
cust_0053,dtc_advertising,74.69231681456709,74.69231681456709
cust_0053,samples,122.17115809030285,122.17115809030285
cust_0053,peer_programs,21.434423232922683,21.434423232922683
cust_0053,digital_impressions,3.5037860201986635,3.5037860201986635
cust_0053,conference,0.0,0.0
cust_0053,market_index,0.0,0.0
cust_0053,seasonality,0.0,0.0
cust_0053,specialty,13.135332478463832,13.135332478463832
cust_0054,rep_visits,181.85764414142068,181.85764414142068
cust_0054,dtc_advertising,79.6545777324007,79.6545777324007
cust_0054,samples,199.14441972279846,199.14441972279846
cust_0054,peer_programs,21.30322172828715,21.30322172828715
cust_0054,digital_impressions,4.50454915472058,4.50454915472058
cust_0054,conference,0.0,0.0
cust_0054,market_index,0.0,0.0
cust_0054,seasonality,0.0,0.0
cust_0054,specialty,19.63516570759801,19.63516570759801
cust_0055,rep_visits,227.36643137811478,227.36643137811478
cust_0055,dtc_advertising,139.38818175331292,139.38818175331292
cust_0055,samples,118.05557422403747,118.05557422403747
cust_0055,peer_programs,25.4994095112864,25.4994095112864
cust_0055,digital_impressions,5.539758001558096,5.539758001558096
cust_0055,conference,0.0,0.0
cust_0055,market_index,0.0,0.0
cust_0055,seasonality,0.0,0.0
cust_0055,specialty,10.329434344127913,10.329434344127913
cust_0056,rep_visits,110.0378002437475,110.0378002437475
cust_0056,dtc_advertising,25.115226567614883,25.115226567614883
cust_0056,samples,54.696615802555556,54.696615802555556
cust_0056,peer_programs,12.15732217177015,12.15732217177015
cust_0056,digital_impressions,2.603507487504648,2.603507487504648
cust_0056,conference,0.0,0.0
cust_0056,market_index,0.0,0.0
cust_0056,seasonality,0.0,0.0
cust_0056,specialty,9.781948782114581,9.781948782114581
cust_0057,rep_visits,331.4708580158228,331.4708580158228
cust_0057,dtc_advertising,81.25259806651495,81.25259806651495
cust_0057,samples,192.93514789269284,192.93514789269284
cust_0057,peer_programs,24.160711605537436,24.160711605537436
cust_0057,digital_impressions,4.948892412063694,4.948892412063694
cust_0057,conference,0.0,0.0
cust_0057,market_index,0.0,0.0
cust_0057,seasonality,0.0,0.0
cust_0057,specialty,22.218800915945625,22.218800915945625
cust_0058,rep_visits,74.647540792998,74.647540792998
cust_0058,dtc_advertising,24.581573459174745,24.581573459174745
cust_0058,samples,71.8872473092394,71.8872473092394
cust_0058,peer_programs,10.990100371454243,10.990100371454243
cust_0058,digital_impressions,2.648809593372392,2.648809593372392
cust_0058,conference,0.0,0.0
cust_0058,market_index,0.0,0.0
cust_0058,seasonality,0.0,0.0
cust_0058,specialty,7.327591510197067,7.327591510197067
cust_0059,rep_visits,205.0270929166246,205.0270929166246
cust_0059,dtc_advertising,51.17221757143992,51.17221757143992
cust_0059,samples,149.26337915394092,149.26337915394092
cust_0059,peer_programs,17.160837886259703,17.160837886259703
cust_0059,digital_impressions,3.7126648835655525,3.7126648835655525
cust_0059,conference,0.0,0.0
cust_0059,market_index,0.0,0.0
cust_0059,seasonality,0.0,0.0
cust_0059,specialty,12.466560808892403,12.466560808892403
cust_0060,rep_visits,24.98221837762887,24.98221837762887
cust_0060,dtc_advertising,17.23153471993282,17.23153471993282
cust_0060,samples,26.267056798865795,26.267056798865795
cust_0060,peer_programs,5.124960490899964,5.124960490899964
cust_0060,digital_impressions,1.2931312835391795,1.2931312835391795
cust_0060,conference,0.0,0.0
cust_0060,market_index,0.0,0.0
cust_0060,seasonality,0.0,0.0
cust_0060,specialty,4.372788574759804,4.372788574759804
cust_0061,rep_visits,170.27101967590892,170.27101967590892
cust_0061,dtc_advertising,58.83435386440757,58.83435386440757
cust_0061,samples,131.0999315360425,131.0999315360425
cust_0061,peer_programs,22.146529167382727,22.146529167382727
cust_0061,digital_impressions,3.544469785838364,3.544469785838364
cust_0061,conference,0.0,0.0
cust_0061,market_index,0.0,0.0
cust_0061,seasonality,0.0,0.0
cust_0061,specialty,15.825999403578193,15.825999403578193
cust_0062,rep_visits,266.0511800111718,266.0511800111718
cust_0062,dtc_advertising,36.49884055771444,36.49884055771444
cust_0062,samples,158.93690056812318,158.93690056812318
cust_0062,peer_programs,24.112685460069002,24.112685460069002
cust_0062,digital_impressions,3.740650145883416,3.740650145883416
cust_0062,conference,0.0,0.0
cust_0062,market_index,0.0,0.0
cust_0062,seasonality,0.0,0.0
cust_0062,specialty,17.524242251100425,17.524242251100425
cust_0063,rep_visits,337.74199966154373,337.74199966154373
